dataset,split,example_id,condition,seed,row_kind,budget_chunks,candidate_chunks,positive_chunks,authored_evidence_items,positive_chunk_ids,authored_chain_budget_feasible,full_positive_span_budget_feasible,selected_chunks,index_bytes_per_chunk,routing_setup_plus_score_ms,materialized_native_kv_tokens,active_memory_fraction,backing_native_kv_bytes,transfer_bytes,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,requested_chunks,mae,rmse,spearman,kendall,kl,teacher_top1_overlap,teacher_top2_overlap,teacher_top4_overlap,teacher_top8_overlap
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank16_retrained,71,seed,6,48,5,2,2 3 25 26 27,True,True,25 13 27 26 24 10,2048,4.643499851226807,192,0.12532637075718014,6275072,786432,0.6,0.5,1.0,0.0,0.0,1.0,6.0,9.626750946044922,9.665020942687988,0.46005210280418396,0.3262411347517731,0.4563341736793518,0.0,0.0,0.0,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank16_retrained,-1,ensemble,6,48,5,2,2 3 25 26 27,True,True,25 3 27 26 2 24,2048,0.0,192,0.12532637075718014,6275072,786432,1.0,0.8333333333333334,1.0,1.0,0.0,1.0,6.0,5.234227657318115,5.297878265380859,0.48925313353538513,0.33865248226950356,0.41343921422958374,0.0,0.0,0.0,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_centroid8_retrained,11,seed,6,48,5,2,2 3 25 26 27,True,True,25 33 40 27 3 12,256,684.2014999128878,192,0.12532637075718014,6275072,786432,0.6,0.5,1.0,1.0,0.0,1.0,6.0,2.838083267211914,2.945739507675171,0.44604864716529846,0.30141843971631205,0.31759729981422424,0.0,0.0,0.25,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_centroid8_retrained,23,seed,6,48,5,2,2 3 25 26 27,True,True,24 3 33 40 13 26,256,680.970000103116,192,0.12532637075718014,6275072,786432,0.4,0.3333333333333333,1.0,1.0,0.0,0.5,6.0,1.9823318719863892,2.214372158050537,0.14937038719654083,0.09929078014184398,0.5289698243141174,0.0,0.0,0.5,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_centroid8_retrained,37,seed,6,48,5,2,2 3 25 26 27,True,True,25 33 26 27 34 24,256,669.4388000760227,192,0.12532637075718014,6275072,786432,0.6,0.5,1.0,0.0,0.0,1.0,6.0,2.0592920780181885,2.2155861854553223,0.46341729164123535,0.32978723404255317,0.8564784526824951,0.0,0.0,0.0,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_centroid8_retrained,53,seed,6,48,5,2,2 3 25 26 27,True,True,24 26 21 33 25 27,256,707.6742998324335,192,0.12532637075718014,6275072,786432,0.6,0.5,1.0,0.0,0.0,0.5,6.0,1.087597131729126,1.3624930381774902,0.39524534344673157,0.2783687943262411,0.6099920272827148,0.0,0.0,0.25,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_centroid8_retrained,71,seed,6,48,5,2,2 3 25 26 27,True,True,25 33 43 26 24 32,256,735.5592998210341,192,0.12532637075718014,6275072,786432,0.4,0.3333333333333333,1.0,0.0,0.0,1.0,6.0,0.7605417370796204,0.9366313815116882,0.45223620533943176,0.3191489361702128,0.41308557987213135,0.0,0.0,0.0,0.375
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_centroid8_retrained,-1,ensemble,6,48,5,2,2 3 25 26 27,True,True,25 24 33 26 27 3,256,0.0,192,0.12532637075718014,6275072,786432,0.8,0.6666666666666666,1.0,1.0,0.0,1.0,6.0,1.5928071737289429,1.7262705564498901,0.5013026595115662,0.3617021276595745,0.31826967000961304,0.0,0.0,0.25,0.375
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_mixed,11,seed,6,48,5,2,2 3 25 26 27,True,True,12 16 3 15 25 33,1024,3.717399900779128,192,0.12532637075718014,6275072,786432,0.4,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,6.0,2.1398770809173584,2.2241811752319336,0.22904905676841736,0.1453900709219858,0.20124003291130066,0.0,0.0,0.25,0.375
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_mixed,23,seed,6,48,5,2,2 3 25 26 27,True,True,12 11 40 25 30 39,1024,4.797300091013312,192,0.12532637075718014,6275072,786432,0.2,0.16666666666666666,1.0,0.0,0.0,0.25,6.0,3.002408027648926,3.0380375385284424,0.32848459482192993,0.225177304964539,0.1522180438041687,0.0,0.0,0.25,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_mixed,37,seed,6,48,5,2,2 3 25 26 27,True,True,24 25 44 27 10 13,1024,4.180099815130234,192,0.12532637075718014,6275072,786432,0.4,0.3333333333333333,1.0,0.0,0.0,0.5,6.0,2.451239824295044,2.571018934249878,0.4346504509449005,0.31382978723404253,0.3019704818725586,0.0,0.0,0.25,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_mixed,53,seed,6,48,5,2,2 3 25 26 27,True,True,2 40 24 32 3 4,1024,3.9387999568134546,192,0.12532637075718014,6275072,786432,0.4,0.3333333333333333,1.0,0.0,0.0,1.0,6.0,4.55070161819458,4.5883636474609375,0.5306122303009033,0.38120567375886527,0.16123415529727936,0.0,0.5,0.5,0.625
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_mixed,71,seed,6,48,5,2,2 3 25 26 27,True,True,25 13 20 3 32 24,1024,5.159699823707342,192,0.12532637075718014,6275072,786432,0.4,0.3333333333333333,1.0,1.0,0.0,1.0,6.0,1.2744176387786865,1.3863424062728882,0.46450284123420715,0.2925531914893617,0.1637900471687317,0.0,0.0,0.0,0.5
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_mixed,-1,ensemble,6,48,5,2,2 3 25 26 27,True,True,25 24 3 40 12 2,1024,0.0,192,0.12532637075718014,6275072,786432,0.6,0.5,1.0,1.0,0.0,1.0,6.0,2.173961877822876,2.1998748779296875,0.6585975289344788,0.48404255319148937,0.07855115085840225,0.0,0.0,0.5,0.5
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank16_mixed,11,seed,6,48,5,2,2 3 25 26 27,True,True,28 24 27 25 41 3,2048,3.9107000920921564,192,0.12532637075718014,6275072,786432,0.6,0.5,1.0,1.0,0.0,0.3333333333333333,6.0,1.331735610961914,1.4975496530532837,0.18150237202644348,0.12588652482269502,0.36105817556381226,0.0,0.0,0.25,0.375
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank16_mixed,23,seed,6,48,5,2,2 3 25 26 27,True,True,16 12 29 15 19 17,2048,5.533400224521756,192,0.12532637075718014,6275072,786432,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.722634792327881,4.822513580322266,-0.16587062180042267,-0.10638297872340426,0.5403255224227905,0.0,0.0,0.25,0.125
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank16_mixed,37,seed,6,48,5,2,2 3 25 26 27,True,True,24 8 16 13 0 10,2048,3.870900021865964,192,0.12532637075718014,6275072,786432,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8156663775444031,1.0199936628341675,0.5387538075447083,0.36879432624113473,0.3474092185497284,0.0,0.0,0.5,0.625
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank16_mixed,53,seed,6,48,5,2,2 3 25 26 27,True,True,27 3 29 25 16 5,2048,4.184699850156903,192,0.12532637075718014,6275072,786432,0.6,0.5,1.0,1.0,0.0,1.0,6.0,4.420257091522217,4.472259998321533,0.48295703530311584,0.3475177304964539,0.262176513671875,0.0,0.0,0.0,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank16_mixed,71,seed,6,48,5,2,2 3 25 26 27,True,True,24 25 3 13 15 27,2048,3.7893999833613634,192,0.12532637075718014,6275072,786432,0.6,0.5,1.0,1.0,0.0,0.5,6.0,8.73101806640625,8.774683952331543,0.33402085304260254,0.2322695035460993,0.4622868597507477,0.0,0.0,0.25,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank16_mixed,-1,ensemble,6,48,5,2,2 3 25 26 27,True,True,16 24 3 12 25 13,2048,0.0,192,0.12532637075718014,6275072,786432,0.4,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,6.0,2.0597381591796875,2.1221396923065186,0.42053842544555664,0.28900709219858156,0.15619529783725739,0.0,0.0,0.5,0.375
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_centroid8_mixed,11,seed,6,48,5,2,2 3 25 26 27,True,True,16 4 15 0 17 18,256,689.4018999300897,192,0.12532637075718014,6275072,786432,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.380805253982544,3.4434266090393066,0.08716890960931778,0.05851063829787234,0.2310260385274887,0.0,0.0,0.5,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_centroid8_mixed,23,seed,6,48,5,2,2 3 25 26 27,True,True,40 25 44 27 12 3,256,713.4469000156969,192,0.12532637075718014,6275072,786432,0.6,0.5,1.0,1.0,0.0,0.5,6.0,3.684870719909668,3.718841791152954,0.3231654465198517,0.24468085106382978,0.17224840819835663,1.0,0.5,0.25,0.375
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_centroid8_mixed,37,seed,6,48,5,2,2 3 25 26 27,True,True,10 25 40 42 27 24,256,742.4818000290543,192,0.12532637075718014,6275072,786432,0.4,0.3333333333333333,1.0,0.0,0.0,0.5,6.0,4.202476978302002,4.307265281677246,0.6063829660415649,0.44148936170212766,0.3219619393348694,0.0,0.0,0.25,0.375
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_centroid8_mixed,53,seed,6,48,5,2,2 3 25 26 27,True,True,40 24 16 32 4 27,256,648.3291999902576,192,0.12532637075718014,6275072,786432,0.2,0.16666666666666666,1.0,0.0,0.0,0.16666666666666666,6.0,6.193542003631592,6.226449489593506,0.45614415407180786,0.3280141843971631,0.21248412132263184,1.0,0.5,0.75,0.5
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_centroid8_mixed,71,seed,6,48,5,2,2 3 25 26 27,True,True,25 20 33 40 3 15,256,647.1424999181181,192,0.12532637075718014,6275072,786432,0.4,0.3333333333333333,1.0,1.0,0.0,1.0,6.0,0.5212607383728027,0.6665587425231934,0.3650673031806946,0.25,0.2145209163427353,0.0,0.0,0.25,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,rank8_centroid8_mixed,-1,ensemble,6,48,5,2,2 3 25 26 27,True,True,40 3 25 27 33 16,256,0.0,192,0.12532637075718014,6275072,786432,0.6,0.5,1.0,1.0,0.0,0.5,6.0,3.434725046157837,3.4493629932403564,0.728723406791687,0.5549645390070922,0.06813935190439224,1.0,0.5,0.25,0.625
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,best_lexical,-1,derived,6,48,5,2,2 3 25 26 27,True,True,0 2 15 4 7 8,0,16.59304997883737,192,0.12532637075718014,6275072,786432,0.2,0.16666666666666666,1.0,0.0,0.0,0.5,6.0,5.907710552215576,5.9249749183654785,0.12896223366260529,0.24437299035369775,0.14752206206321716,0.0,0.5,0.25,0.375
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,lexical_lowrank_zero_shot,-1,fusion,6,48,5,2,2 3 25 26 27,True,True,42 0 2 7 45 9,2048,0.0,192,0.12532637075718014,6275072,786432,0.2,0.16666666666666666,1.0,0.0,0.0,0.3333333333333333,6.0,5.695220947265625,5.707972526550293,0.3843899071216583,0.24468085106382978,0.10746968537569046,0.0,0.5,0.25,0.375
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,lexical_lowrank_retrained,-1,fusion,6,48,5,2,2 3 25 26 27,True,True,2 25 3 27 26 42,2048,0.0,192,0.12532637075718014,6275072,786432,1.0,0.8333333333333334,1.0,1.0,0.0,1.0,6.0,5.658882141113281,5.673157215118408,0.5196483135223389,0.3670212765957447,0.12344610691070557,0.0,0.0,0.0,0.25
2wikimultihopqa,validation,fd848f860bdd11eba7f7acde48001122,lexical_lowrank_mixed,-1,fusion,6,48,5,2,2 3 25 26 27,True,True,15 3 16 24 0 12,2048,0.0,192,0.12532637075718014,6275072,786432,0.2,0.16666666666666666,1.0,0.0,0.0,0.5,6.0,5.674379825592041,5.68602991104126,0.49207553267478943,0.3351063829787234,0.10035258531570435,0.0,0.0,0.5,0.5
musique,validation,2hop__131275_72870,native_mean,-1,control,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,7 8 38 67,4096,0.0,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5146135091781616,1.5560803413391113,0.708695650100708,0.5524296675191815,0.06541139632463455,0.0,0.0,0.0,0.5
musique,validation,2hop__131275_72870,native_farthest_m2,-1,control,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,48 0 8 40,8192,0.0,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.431475281715393,1.5596386194229126,0.6063573360443115,0.4475703324808184,0.4002983868122101,0.0,0.5,0.5,1.0
musique,validation,2hop__131275_72870,exact,-1,control,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,55 0 1 20,0,32.65780000947416,128,0.058742542450665444,8925184,524288,0.1111111111111111,0.25,1.0,0.0,0.0,0.25,4.0,6.0811004638671875,6.0955986976623535,0.1843259036540985,0.17816436712657469,0.0964222177863121,0.0,0.5,0.25,0.125
musique,validation,2hop__131275_72870,bm25,-1,control,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,26 28 27 23,0,32.65780000947416,128,0.058742542450665444,8925184,524288,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0,6.074876308441162,6.090989589691162,0.022981366142630577,0.008658008658008658,0.11349547654390335,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,approximate,-1,control,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,55 26 54 21,0,32.65780000947416,128,0.058742542450665444,8925184,524288,0.2222222222222222,0.5,1.0,1.0,0.0,0.5,4.0,6.11277437210083,6.125314235687256,0.2043112814426422,0.12537441163885324,0.08629035204648972,0.0,0.0,0.0,0.125
musique,validation,2hop__131275_72870,inherited_hybrid,-1,control,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,0 26 7 64,0,32.65780000947416,128,0.058742542450665444,8925184,524288,0.1111111111111111,0.25,1.0,0.0,0.0,0.5,4.0,5.80137825012207,5.810883522033691,0.6984289288520813,0.5200341005967605,0.06304329633712769,1.0,0.5,0.5,0.375
musique,validation,2hop__131275_72870,rank8_zero_shot,11,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,51 48 26 45,1024,6.275500170886517,128,0.058742542450665444,8925184,524288,0.1111111111111111,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,3.3980178833007812,3.6214351654052734,0.20010963082313538,0.13128729752770674,0.5271022319793701,0.0,0.0,0.0,0.375
musique,validation,2hop__131275_72870,rank8_zero_shot,23,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,24 40 48 41,1024,4.955200012773275,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.321651458740234,5.429251194000244,0.3308001458644867,0.22932651321398123,0.47131267189979553,0.0,0.0,0.5,0.5
musique,validation,2hop__131275_72870,rank8_zero_shot,37,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,24 48 25 8,1024,4.988300148397684,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.747003436088562,0.9253925085067749,0.48502007126808167,0.3452685421994885,0.25487589836120605,0.0,0.0,0.25,0.625
musique,validation,2hop__131275_72870,rank8_zero_shot,53,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,48 40 24 51,1024,5.4471001494675875,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.335247993469238,8.45142650604248,0.42725610733032227,0.30179028132992325,0.6655424237251282,0.0,0.0,0.5,0.5
musique,validation,2hop__131275_72870,rank8_zero_shot,71,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,48 49 11 40,1024,5.318299867212772,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.40962553024292,6.465027809143066,0.4135914742946625,0.2813299232736573,0.3100602924823761,0.0,0.0,0.25,0.375
musique,validation,2hop__131275_72870,rank8_zero_shot,-1,ensemble,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,48 40 24 51,1024,0.0,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.733208179473877,4.828047752380371,0.38995251059532166,0.27791986359761295,0.3183293044567108,0.0,0.0,0.5,0.5
musique,validation,2hop__131275_72870,rank16_zero_shot,11,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,53 24 48 40,2048,4.8420000821352005,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.4348183870315552,1.6195361614227295,0.6189989447593689,0.45268542199488493,0.260418176651001,0.0,0.0,0.5,0.375
musique,validation,2hop__131275_72870,rank16_zero_shot,23,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,48 58 23 62,2048,5.48629998229444,128,0.058742542450665444,8925184,524288,0.1111111111111111,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,5.892070293426514,5.946562767028809,0.2817683517932892,0.2028985507246377,0.2829914391040802,0.0,0.0,0.0,0.25
musique,validation,2hop__131275_72870,rank16_zero_shot,37,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,40 48 26 17,2048,5.411099875345826,128,0.058742542450665444,8925184,524288,0.1111111111111111,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,2.969527006149292,3.081603527069092,0.5186700820922852,0.36231884057971014,0.21973916888237,0.0,0.0,0.25,0.5
musique,validation,2hop__131275_72870,rank16_zero_shot,53,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,49 48 24 40,2048,5.683300085365772,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.274075031280518,4.333838939666748,0.38578736782073975,0.2651321398124467,0.24028463661670685,0.0,0.0,0.5,0.375
musique,validation,2hop__131275_72870,rank16_zero_shot,71,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,8 47 48 26,2048,4.7685999888926744,128,0.058742542450665444,8925184,524288,0.1111111111111111,0.25,1.0,0.0,0.0,0.25,4.0,1.4053610563278198,1.5588191747665405,0.3409937918186188,0.236999147485081,0.2488785684108734,0.0,0.0,0.0,0.25
musique,validation,2hop__131275_72870,rank16_zero_shot,-1,ensemble,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,48 24 40 53,2048,0.0,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.179865837097168,3.238616943359375,0.4948483407497406,0.35720375106564367,0.1458601951599121,0.0,0.0,0.5,0.5
musique,validation,2hop__131275_72870,rank8_centroid8_zero_shot,11,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,51 45 67 18,256,938.1303999107331,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5022326707839966,1.7890905141830444,0.0628790557384491,0.056265984654731455,0.8775885105133057,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,rank8_centroid8_zero_shot,23,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,24 45 50 41,256,958.6495999246836,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.74735426902771,3.901216983795166,0.2464742213487625,0.17220801364023872,0.4543994963169098,0.0,0.0,0.25,0.25
musique,validation,2hop__131275_72870,rank8_centroid8_zero_shot,37,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,58 18 17 19,256,1011.5448997821659,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.6812434196472168,1.9843316078186035,0.239130437374115,0.15430520034100598,0.45855966210365295,0.0,0.0,0.0,0.125
musique,validation,2hop__131275_72870,rank8_centroid8_zero_shot,53,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,8 17 7 61,256,1006.7665001843125,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.4856953620910645,6.60723876953125,0.4487760365009308,0.3145780051150895,0.6886884570121765,0.0,0.0,0.0,0.125
musique,validation,2hop__131275_72870,rank8_centroid8_zero_shot,71,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,66 19 17 49,256,1139.3714000005275,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.552879810333252,3.7518224716186523,-0.04417245090007782,-0.028985507246376812,0.7703210115432739,0.0,0.0,0.0,0.125
musique,validation,2hop__131275_72870,rank8_centroid8_zero_shot,-1,ensemble,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,17 19 45 50,256,0.0,128,0.058742542450665444,8925184,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.626309633255005,2.7893552780151367,0.2481549084186554,0.16027280477408354,0.39138278365135193,0.0,0.0,0.0,0.25
musique,validation,2hop__131275_72870,rank8_retrained,11,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,30 27 29 26,1024,6.218400085344911,128,0.058742542450665444,8925184,524288,0.4444444444444444,1.0,1.0,0.0,0.0,1.0,4.0,1.189927101135254,1.4255328178405762,0.20394591987133026,0.14066496163682865,0.4261469841003418,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,rank8_retrained,23,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,27 29 56 26,1024,5.166999995708466,128,0.058742542450665444,8925184,524288,0.3333333333333333,0.75,1.0,0.0,0.0,1.0,4.0,1.9437881708145142,2.0768253803253174,0.17785896360874176,0.12361466325660699,0.3708631694316864,0.0,0.0,0.0,0.125
musique,validation,2hop__131275_72870,rank8_retrained,37,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,21 30 28 26,1024,5.209099967032671,128,0.058742542450665444,8925184,524288,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0,2.288174867630005,2.4135940074920654,0.1840336173772812,0.11935208866155157,0.3412949740886688,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,rank8_retrained,53,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,21 22 23 30,1024,6.3853999599814415,128,0.058742542450665444,8925184,524288,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0,1.420819878578186,1.569708228111267,0.3207891583442688,0.2318840579710145,0.2848917841911316,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,rank8_retrained,71,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,29 27 28 26,1024,6.347700022161007,128,0.058742542450665444,8925184,524288,0.4444444444444444,1.0,1.0,0.0,0.0,1.0,4.0,5.339496612548828,5.394723415374756,0.40164414048194885,0.30264279624893436,0.3871321380138397,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,rank8_retrained,-1,ensemble,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,27 30 26 29,1024,0.0,128,0.058742542450665444,8925184,524288,0.4444444444444444,1.0,1.0,0.0,0.0,1.0,4.0,1.9743727445602417,2.093557596206665,0.289075642824173,0.20545609548167093,0.2877364754676819,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,rank16_retrained,11,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,27 30 21 23,2048,4.899699939414859,128,0.058742542450665444,8925184,524288,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0,2.733560800552368,2.94618558883667,0.17120935022830963,0.12276214833759591,0.7242337465286255,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,rank16_retrained,23,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,30 21 28 20,2048,5.215900018811226,128,0.058742542450665444,8925184,524288,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0,2.5005316734313965,2.7170255184173584,0.32820603251457214,0.23785166240409208,0.4975225329399109,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,rank16_retrained,37,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,27 30 29 28,2048,5.1056998781859875,128,0.058742542450665444,8925184,524288,0.4444444444444444,1.0,1.0,0.0,0.0,1.0,4.0,3.63791823387146,3.7036170959472656,0.2800876796245575,0.20545609548167093,0.25261762738227844,0.0,0.0,0.0,0.125
musique,validation,2hop__131275_72870,rank16_retrained,53,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,21 52 31 22,2048,6.193199893459678,128,0.058742542450665444,8925184,524288,0.2222222222222222,0.5,1.0,0.0,0.0,1.0,4.0,1.5298089981079102,1.705804467201233,0.31242236495018005,0.21142369991474852,0.5542187690734863,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,rank16_retrained,71,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,21 22 23 31,2048,4.90709999576211,128,0.058742542450665444,8925184,524288,0.3333333333333333,0.75,1.0,0.0,0.0,1.0,4.0,1.6011803150177002,1.868676781654358,0.26459625363349915,0.17902813299232737,0.6602884531021118,0.0,0.0,0.0,0.125
musique,validation,2hop__131275_72870,rank16_retrained,-1,ensemble,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,21 27 30 22,2048,0.0,128,0.058742542450665444,8925184,524288,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0,0.6034160852432251,0.8606836199760437,0.3769090473651886,0.2728047740835465,0.3524681031703949,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,rank8_centroid8_retrained,11,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,19 29 42 44,256,1105.5454001761973,128,0.058742542450665444,8925184,524288,0.1111111111111111,0.25,1.0,0.0,0.0,0.5,4.0,0.8254078030586243,1.0549529790878296,0.11344537883996964,0.0741687979539642,0.48666316270828247,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,rank8_centroid8_retrained,23,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,29 27 30 28,256,1038.0575999151915,128,0.058742542450665444,8925184,524288,0.4444444444444444,1.0,1.0,0.0,0.0,1.0,4.0,2.695692777633667,2.8070976734161377,0.06824991106987,0.03580562659846547,0.3570822775363922,0.0,0.0,0.0,0.0
musique,validation,2hop__131275_72870,rank8_centroid8_retrained,37,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,22 21 26 0,256,959.9130998831242,128,0.058742542450665444,8925184,524288,0.3333333333333333,0.75,1.0,1.0,0.0,1.0,4.0,3.7558391094207764,3.8180179595947266,0.3098282814025879,0.21994884910485935,0.21453019976615906,0.0,0.0,0.25,0.25
musique,validation,2hop__131275_72870,rank8_centroid8_retrained,53,seed,4,69,9,2,20 21 22 23 26 27 28 29 30,True,False,23 30 26 20,256,923.7426000181586,128,0.058742542450665444,8925184,524288,0.4444444444444444,1.0,1.0,1.0,0.0,1.0,4.0,2.4310684204101562,2.5730550289154053,0.11965655535459518,0.07587382779198636,0.3758416473865509,0.0,0.0,0.0,0.125
