window,seed,policy,evidence_condition,n,correct,full_vocabulary_correct,correct_margin,correct_probability,reference_recall,complete_path_recovery,layer_token_kv_states,brier_score
w16,17,oracle_layer_5,oracle,16,0.125,0.125,-2.9128656536340714,0.1516934363899054,1.0,1.0,20.0,1.3763277846155688
w16,17,spacing_1,selected,16,0.25,0.25,-2.8169541507959366,0.16202469640847994,0.5677083333333334,0.5,29.6875,1.1202096482738853
w16,17,spacing_2,selected,16,0.125,0.125,-3.1392396092414856,0.12655771080608247,0.17708333333333334,0.0625,15.0,1.2510610832541715
w16,17,spacing_4,selected,16,0.125,0.125,-3.658764287829399,0.10914385114301695,0.16145833333333334,0.0625,10.0,1.385974585020449
w16,29,iterative_matched,e0,16,0.0,0.0,-2.919640690088272,0.07578415035823127,0.0,0.0,0.0,1.2474729306995869
w16,29,iterative_matched,oracle,16,0.375,0.375,-0.9059821218252182,0.25462809507735074,1.0,1.0,20.0,0.8784052557311952
w16,29,iterative_matched,selected,16,0.125,0.125,-2.3154155910015106,0.14059907777118497,0.6197916666666666,0.4375,20.0,1.151607214473188
w16,29,iterative_matched,shuffle,16,0.25,0.25,-1.7154137343168259,0.17393296738737263,0.6197916666666666,0.4375,20.0,1.0245231157168746
w16,29,iterative_matched,wrong,16,0.0,0.0,-2.5250078439712524,0.08550408580049407,0.0,0.0,20.0,1.1884357444941998
w16,29,one_shot,e0,16,0.0,0.0,-2.919640690088272,0.07578415035823127,0.0,0.0,0.0,1.2474729306995869
w16,29,one_shot,oracle,16,0.1875,0.1875,-2.1230401694774628,0.20988799261976965,1.0,1.0,20.0,1.0861115949228406
w16,29,one_shot,selected,16,0.0625,0.0625,-3.4925086349248886,0.07079665576748084,0.3958333333333333,0.1875,20.0,1.4258840531110764
w16,29,one_shot,shuffle,16,0.125,0.125,-3.1161856949329376,0.11625370358524378,0.3958333333333333,0.1875,20.0,1.2936932714655995
w16,29,one_shot,wrong,16,0.0625,0.0625,-3.4293586015701294,0.08542011284589535,0.0,0.0,20.0,1.3321567364037037
w16,29,oracle_layer_0,oracle,16,0.1875,0.1875,-2.1230401694774628,0.20988799261976965,1.0,1.0,20.0,1.0861115949228406
w16,29,oracle_layer_1,oracle,16,0.0,0.0,-3.049331083893776,0.07908830152882729,1.0,1.0,20.0,1.3192146867513657
w16,29,oracle_layer_2,oracle,16,0.125,0.125,-2.061614215373993,0.15278873653733172,1.0,1.0,20.0,1.0635972805321217
w16,29,oracle_layer_3,oracle,16,0.0625,0.0625,-2.233173683285713,0.11370215011993423,1.0,1.0,20.0,1.23892155662179
w16,29,oracle_layer_4,oracle,16,0.125,0.125,-2.3142954856157303,0.11230371661076788,1.0,1.0,20.0,1.0902882106602192
w16,29,oracle_layer_5,oracle,16,0.0,0.0,-2.412015363574028,0.08123641237034462,1.0,1.0,20.0,1.1568360552191734
w16,29,spacing_1,selected,16,0.125,0.125,-2.2614784985780716,0.14887088020623196,0.828125,0.6875,29.6875,1.1465650484897196
w16,29,spacing_2,selected,16,0.125,0.125,-2.077519118785858,0.15489344004890881,0.4479166666666667,0.3125,15.0,1.082482143654488
w16,29,spacing_4,selected,16,0.125,0.125,-2.8003226220607758,0.12406999726954382,0.22916666666666666,0.1875,10.0,1.183714309707284
w16,41,iterative_matched,e0,16,0.125,0.125,-2.6952052414417267,0.14061981253871636,0.0,0.0,0.0,1.3095869645476341
w16,41,iterative_matched,oracle,16,0.1875,0.1875,-1.6201938688755035,0.15513184457086027,1.0,1.0,20.0,1.0386227890849113
w16,41,iterative_matched,selected,16,0.0625,0.0625,-1.4918239414691925,0.13617836305638775,0.3072916666666667,0.125,20.0,1.0247253142297268
w16,41,iterative_matched,shuffle,16,0.1875,0.1875,-1.4028958976268768,0.16114223541808315,0.3541666666666667,0.1875,20.0,0.9606468547135592
w16,41,iterative_matched,wrong,16,0.125,0.125,-1.6557596027851105,0.1158236003248021,0.0,0.0,20.0,1.0429557599127293
w16,41,one_shot,e0,16,0.125,0.125,-2.6952052414417267,0.14061981253871636,0.0,0.0,0.0,1.3095869645476341
w16,41,one_shot,oracle,16,0.1875,0.1875,-1.9594205021858215,0.1675020768016111,1.0,1.0,20.0,1.1691319065866992
w16,41,one_shot,selected,16,0.125,0.125,-2.659943550825119,0.12570221731584752,0.6614583333333334,0.5,20.0,1.28482141031418
w16,41,one_shot,shuffle,16,0.125,0.125,-2.586140587925911,0.11151011023321189,0.6614583333333334,0.5,20.0,1.2514646761119366
w16,41,one_shot,wrong,16,0.0625,0.0625,-3.043481692671776,0.07184734228940215,0.0,0.0,20.0,1.3600972089916468
w16,41,oracle_layer_0,oracle,16,0.1875,0.1875,-1.9594205021858215,0.1675020768016111,1.0,1.0,20.0,1.1691319065866992
w16,41,oracle_layer_1,oracle,16,0.5625,0.5625,-0.8674671202898026,0.3252332196861971,1.0,1.0,20.0,0.7312426087446511
w16,41,oracle_layer_2,oracle,16,0.1875,0.1875,-1.7328678667545319,0.19011530453281011,1.0,1.0,20.0,0.9802291104570031
w16,41,oracle_layer_3,oracle,16,0.1875,0.1875,-1.4627020061016083,0.17689683529897593,1.0,1.0,20.0,0.9481974020600319
w16,41,oracle_layer_4,oracle,16,0.0625,0.0625,-2.474925935268402,0.1375476064349641,1.0,1.0,20.0,1.2865031519904733
w16,41,oracle_layer_5,oracle,16,0.125,0.125,-2.2600890547037125,0.1512032050814014,1.0,1.0,20.0,1.1895390376448631
w16,41,spacing_1,selected,16,0.25,0.25,-1.4190529435873032,0.19179051225364674,0.7135416666666666,0.5625,29.6875,0.956769298762083
w16,41,spacing_2,selected,16,0.0625,0.0625,-1.4745980203151703,0.13536579682840966,0.13020833333333334,0.0,15.0,1.01490368694067
w16,41,spacing_4,selected,16,0.1875,0.1875,-2.075255334377289,0.1364710062771337,0.09375,0.0,10.0,1.1668086546706036
w16,53,iterative_matched,e0,16,0.0625,0.0625,-2.343414157629013,0.13524450294789858,0.0,0.0,0.0,1.1297438396140933
w16,53,iterative_matched,oracle,16,0.25,0.25,-1.852327212691307,0.17607928892539348,1.0,1.0,20.0,0.9799820445477962
w16,53,iterative_matched,selected,16,0.0,0.0,-2.3219801634550095,0.11534916746313684,0.5677083333333334,0.4375,20.0,1.0619080141186714
w16,53,iterative_matched,shuffle,16,0.125,0.125,-2.5158521980047226,0.1264787303371122,0.5989583333333334,0.4375,20.0,1.1220029387623072
w16,53,iterative_matched,wrong,16,0.0625,0.0625,-2.927335038781166,0.10353927075630054,0.0,0.0,20.0,1.167234318330884
w16,53,one_shot,e0,16,0.0625,0.0625,-2.343414157629013,0.13524450294789858,0.0,0.0,0.0,1.1297438396140933
w16,53,one_shot,oracle,16,0.1875,0.1875,-1.2318404167890549,0.18726521136704832,1.0,1.0,20.0,0.9320870111696422
w16,53,one_shot,selected,16,0.0625,0.0625,-2.0477887243032455,0.10376369720324874,0.4583333333333333,0.25,20.0,1.1158750019967556
w16,53,one_shot,shuffle,16,0.0625,0.0625,-2.2188243865966797,0.12343206504010595,0.4583333333333333,0.25,20.0,1.092275757342577
w16,53,one_shot,wrong,16,0.0,0.0,-2.603515610098839,0.08810618269490078,0.0,0.0,20.0,1.1801812946796417
w16,53,oracle_layer_0,oracle,16,0.1875,0.1875,-1.2318404167890549,0.18726521136704832,1.0,1.0,20.0,0.9320870111696422
w16,53,oracle_layer_1,oracle,16,0.125,0.125,-1.5068112164735794,0.19593843797338195,1.0,1.0,20.0,0.9640653599053621
w16,53,oracle_layer_2,oracle,16,0.0625,0.0625,-2.8168096393346786,0.10079255505115725,1.0,1.0,20.0,1.3204263409134
w16,53,oracle_layer_3,oracle,16,0.125,0.125,-2.0380308032035828,0.130812559829792,1.0,1.0,20.0,1.09978290181607
w16,53,oracle_layer_4,oracle,16,0.125,0.125,-2.370622232556343,0.12053620741062332,1.0,1.0,20.0,1.1558804269880056
w16,53,oracle_layer_5,oracle,16,0.0625,0.0625,-2.0003629624843597,0.12385661987354979,1.0,1.0,20.0,1.127741326810792
w16,53,spacing_1,selected,16,0.0625,0.0625,-2.029236301779747,0.1718577877545613,0.7604166666666666,0.5625,29.6875,0.993184681981802
w16,53,spacing_2,selected,16,0.0625,0.0625,-2.5214682817459106,0.10440233269764576,0.5208333333333334,0.4375,15.0,1.1231552548706532
w16,53,spacing_4,selected,16,0.0,0.0,-2.7156414687633514,0.08419699109799694,0.16145833333333334,0.0625,10.0,1.2179954759776592
w16,67,iterative_matched,e0,16,0.1875,0.1875,-1.6775712221860886,0.17678191352752037,0.0,0.0,0.0,1.0148427532985806
w16,67,iterative_matched,oracle,16,0.3125,0.3125,-1.7959464639425278,0.22926169783750083,1.0,1.0,20.0,1.0191408460959792
w16,67,iterative_matched,selected,16,0.125,0.125,-2.042056232690811,0.17967484069231432,0.6197916666666666,0.4375,20.0,1.0586443487554789
w16,67,iterative_matched,shuffle,16,0.3125,0.3125,-2.2675172239542007,0.16684708897810197,0.5364583333333334,0.375,20.0,1.0696375845000148
w16,67,iterative_matched,wrong,16,0.0,0.0,-2.9600681513547897,0.058789960559806786,0.0,0.0,20.0,1.2868646197021008
w16,67,one_shot,e0,16,0.1875,0.1875,-1.6775712221860886,0.17678191352752037,0.0,0.0,0.0,1.0148427532985806
w16,67,one_shot,oracle,16,0.375,0.375,-0.8483010977506638,0.3003712122444995,1.0,1.0,20.0,0.8954380538780242
w16,67,one_shot,selected,16,0.25,0.25,-1.999619960784912,0.1908802947436925,0.3958333333333333,0.25,20.0,1.1163528366014361
w16,67,one_shot,shuffle,16,0.3125,0.3125,-1.5495028644800186,0.2559616186772473,0.3958333333333333,0.25,20.0,0.9257244861219078
w16,67,one_shot,wrong,16,0.0625,0.0625,-2.6273887753486633,0.11504968070221366,0.0,0.0,20.0,1.2355196620337665
w16,67,oracle_layer_0,oracle,16,0.375,0.375,-0.8483010977506638,0.3003712122444995,1.0,1.0,20.0,0.8954380538780242
w16,67,oracle_layer_1,oracle,16,0.125,0.125,-1.1370402425527573,0.23303921637125313,1.0,1.0,20.0,1.0132206580601633
w16,67,oracle_layer_2,oracle,16,0.3125,0.3125,-1.4743105918169022,0.2314560431696009,1.0,1.0,20.0,0.9420361164957285
w16,67,oracle_layer_3,oracle,16,0.25,0.25,-1.2222872227430344,0.2268531384470407,1.0,1.0,20.0,0.943517716601491
w16,67,oracle_layer_4,oracle,16,0.125,0.125,-1.3731456696987152,0.16478879825444892,1.0,1.0,20.0,0.9997171107679605
w16,67,oracle_layer_5,oracle,16,0.125,0.125,-1.3561441451311111,0.16936109017115086,1.0,1.0,20.0,1.0185537617653608
w16,67,spacing_1,selected,16,0.25,0.25,-2.1051842868328094,0.2443685668768012,0.796875,0.625,29.6875,1.0107697254570667
w16,67,spacing_2,selected,16,0.1875,0.1875,-1.8249633610248566,0.1915038121805992,0.4322916666666667,0.3125,15.0,1.0475584473460913
w16,67,spacing_4,selected,16,0.125,0.125,-1.768049195408821,0.12202796019846573,0.16145833333333334,0.125,10.0,1.0988351963460445
w32,17,iterative_matched,e0,16,0.125,0.125,-3.4077254831790924,0.13176993996967212,0.0,0.0,0.0,1.5299489389872178
w32,17,iterative_matched,oracle,16,0.25,0.25,-1.3872479051351547,0.2539220849284902,1.0,1.0,20.0,0.9882903535035439
w32,17,iterative_matched,selected,16,0.25,0.25,-3.067168712615967,0.17933469498893828,0.5625,0.4375,20.0,1.2260189205408096
w32,17,iterative_matched,shuffle,16,0.1875,0.1875,-2.761079266667366,0.1795304465049412,0.578125,0.4375,20.0,1.1376623540418223
w32,17,iterative_matched,wrong,16,0.125,0.125,-3.1792577654123306,0.12454226836780435,0.0,0.0,20.0,1.2526672626845539
w32,17,one_shot,e0,16,0.125,0.125,-3.4077254831790924,0.13176993996967212,0.0,0.0,0.0,1.5299489389872178
w32,17,one_shot,oracle,16,0.25,0.25,-2.080803781747818,0.22118724284518976,1.0,1.0,20.0,1.1562758867949015
w32,17,one_shot,selected,16,0.125,0.125,-3.4277989268302917,0.1356049734276894,0.4583333333333333,0.3125,20.0,1.3989259188383585
w32,17,one_shot,shuffle,16,0.25,0.25,-2.4388753920793533,0.1898563892536913,0.4583333333333333,0.3125,20.0,1.161284874426201
w32,17,one_shot,wrong,16,0.125,0.125,-3.965911477804184,0.09520897975016851,0.0,0.0,20.0,1.4260626826435328
w32,17,oracle_layer_0,oracle,16,0.25,0.25,-2.080803781747818,0.22118724284518976,1.0,1.0,20.0,1.1562758867949015
w32,17,oracle_layer_1,oracle,16,0.125,0.125,-3.0955734103918076,0.1433303428493673,1.0,1.0,20.0,1.4999192252289504
w32,17,oracle_layer_2,oracle,16,0.1875,0.1875,-2.460330307483673,0.22417423747538123,1.0,1.0,20.0,1.2334380641841562
w32,17,oracle_layer_3,oracle,16,0.125,0.125,-3.259656384587288,0.133704748506716,1.0,1.0,20.0,1.546294201645651
w32,17,oracle_layer_4,oracle,16,0.125,0.125,-2.7643146365880966,0.16395319548610132,1.0,1.0,20.0,1.4217241714941338
w32,17,oracle_layer_5,oracle,16,0.125,0.125,-2.8746035397052765,0.16992839096928947,1.0,1.0,20.0,1.3810102366260253
w32,17,spacing_1,selected,16,0.25,0.25,-2.0394161492586136,0.24376090685473173,0.8072916666666666,0.6875,29.6875,1.0157676071394235
w32,17,spacing_2,selected,16,0.1875,0.1875,-3.044153466820717,0.1819034783711686,0.28125,0.125,15.0,1.270792061695829
w32,17,spacing_4,selected,16,0.0625,0.0625,-3.694286584854126,0.10595270492012787,0.140625,0.0625,10.0,1.4835990992760344
w32,29,iterative_matched,e0,16,0.0,0.0,-4.012935847043991,0.027738109762140084,0.0,0.0,0.0,1.4535586535930634
w32,29,iterative_matched,oracle,16,0.5,0.5,-0.016170740127563477,0.41539672296494246,1.0,1.0,20.0,0.642880624247482
w32,29,iterative_matched,selected,16,0.3125,0.3125,-1.9245651960372925,0.2643043661082629,0.5260416666666666,0.375,20.0,1.0217529889196157
w32,29,iterative_matched,shuffle,16,0.1875,0.1875,-2.1449842303991318,0.2124562543031061,0.5729166666666666,0.4375,20.0,1.1588409453343047
w32,29,iterative_matched,wrong,16,0.0625,0.0625,-3.5472233593463898,0.08606578590115532,0.0,0.0,20.0,1.3408993538469076
w32,29,one_shot,e0,16,0.0,0.0,-4.012935847043991,0.027738109762140084,0.0,0.0,0.0,1.4535586535930634
w32,29,one_shot,oracle,16,0.5,0.5,-0.4194931834936142,0.44814545842746156,1.0,1.0,20.0,0.6530261370062362
w32,29,one_shot,selected,16,0.375,0.375,-1.7602167874574661,0.30152946506859735,0.4635416666666667,0.3125,20.0,0.9270032063941471
w32,29,one_shot,shuffle,16,0.1875,0.1875,-2.89654541015625,0.16947925553904497,0.4635416666666667,0.3125,20.0,1.1803654341492802
w32,29,one_shot,wrong,16,0.0625,0.0625,-3.904796749353409,0.056140981454518624,0.0,0.0,20.0,1.3398334980010986
w32,29,oracle_layer_0,oracle,16,0.5,0.5,-0.4194931834936142,0.44814545842746156,1.0,1.0,20.0,0.6530261370062362
w32,29,oracle_layer_1,oracle,16,0.5,0.5,-0.2572263926267624,0.44913708836975275,1.0,1.0,20.0,0.7962711966683855
w32,29,oracle_layer_2,oracle,16,0.25,0.25,-1.9437315315008163,0.2007804462336935,1.0,1.0,20.0,1.066897798795253
w32,29,oracle_layer_3,oracle,16,0.25,0.25,-1.5415084511041641,0.22759289882378653,1.0,1.0,20.0,1.021614194731228
w32,29,oracle_layer_4,oracle,16,0.1875,0.1875,-2.169871151447296,0.14857087039854378,1.0,1.0,20.0,1.1108990646898746
w32,29,oracle_layer_5,oracle,16,0.0625,0.0625,-2.70234552025795,0.10084553198248614,1.0,1.0,20.0,1.221112946048379
w32,29,spacing_1,selected,16,0.4375,0.4375,-0.6418793648481369,0.37135338633379433,0.7916666666666666,0.625,29.6875,0.8031444091466255
w32,29,spacing_2,selected,16,0.375,0.375,-1.9347436428070068,0.2666391189850401,0.4895833333333333,0.375,15.0,1.0358236141037196
w32,29,spacing_4,selected,16,0.25,0.25,-2.6096174269914627,0.21457800728967413,0.20833333333333334,0.0625,10.0,1.1142285470850766
w32,41,iterative_matched,e0,16,0.125,0.125,-2.7423285394906998,0.08857917384011671,0.0,0.0,0.0,1.2389248125255108
w32,41,iterative_matched,oracle,16,0.125,0.125,-1.6733910143375397,0.1883329394768225,1.0,1.0,20.0,1.0458144722506404
w32,41,iterative_matched,selected,16,0.0625,0.0625,-3.1376902759075165,0.09431006721570157,0.3333333333333333,0.25,20.0,1.3016193872317672
w32,41,iterative_matched,shuffle,16,0.0,0.0,-2.610283747315407,0.11052573275810573,0.3333333333333333,0.25,20.0,1.2899963892996311
w32,41,iterative_matched,wrong,16,0.0,0.0,-3.544823557138443,0.0565420412531239,0.0,0.0,20.0,1.375666368752718
w32,41,one_shot,e0,16,0.125,0.125,-2.7423285394906998,0.08857917384011671,0.0,0.0,0.0,1.2389248125255108
w32,41,one_shot,oracle,16,0.1875,0.1875,-2.2808379530906677,0.2113002359164966,1.0,1.0,20.0,1.1377960967201943
w32,41,one_shot,selected,16,0.125,0.125,-4.339101850986481,0.09275637018617999,0.3489583333333333,0.1875,20.0,1.497527862466086
w32,41,one_shot,shuffle,16,0.125,0.125,-3.619553580880165,0.11894444125755399,0.3489583333333333,0.1875,20.0,1.3814852363575483
w32,41,one_shot,wrong,16,0.0625,0.0625,-4.212004356086254,0.06836083237976709,0.0,0.0,20.0,1.432143465615809
w32,41,oracle_layer_0,oracle,16,0.1875,0.1875,-2.2808379530906677,0.2113002359164966,1.0,1.0,20.0,1.1377960967201943
w32,41,oracle_layer_1,oracle,16,0.375,0.375,-1.2797310799360275,0.30944512400310487,1.0,1.0,20.0,0.9636058246978791
w32,41,oracle_layer_2,oracle,16,0.1875,0.1875,-2.5627180486917496,0.18005277747579385,1.0,1.0,20.0,1.2673018033674452
w32,41,oracle_layer_3,oracle,16,0.0625,0.0625,-2.3790338784456253,0.14560263108432991,1.0,1.0,20.0,1.2232352897990495
w32,41,oracle_layer_4,oracle,16,0.0,0.0,-2.6651346385478973,0.07226839943905361,1.0,1.0,20.0,1.3270457983016968
w32,41,oracle_layer_5,oracle,16,0.0,0.0,-2.242887705564499,0.09851806401275098,1.0,1.0,20.0,1.2266173660755157
w32,41,spacing_1,selected,16,0.0625,0.0625,-1.768424391746521,0.15427031776926015,0.7760416666666666,0.5625,29.6875,1.0968541965121403
w32,41,spacing_2,selected,16,0.0625,0.0625,-4.190044358372688,0.07228116601982038,0.2552083333333333,0.1875,15.0,1.468105556908995
w32,41,spacing_4,selected,16,0.0625,0.0625,-3.9627561420202255,0.09471418054909009,0.13020833333333334,0.0625,10.0,1.4160771577153355
w32,53,iterative_matched,e0,16,0.25,0.25,-2.8686726689338684,0.11700150521028263,0.0,0.0,0.0,1.0980542059987783
w32,53,iterative_matched,oracle,16,0.5,0.5,-0.0953749567270279,0.44171081425156444,1.0,1.0,20.0,0.6969696626765653
w32,53,iterative_matched,selected,16,0.3125,0.3125,-2.362503409385681,0.25087930145673454,0.5729166666666666,0.4375,20.0,1.0428120190044865
w32,53,iterative_matched,shuffle,16,0.1875,0.1875,-2.480824589729309,0.18918364353885408,0.5104166666666666,0.375,20.0,1.1367254995275289
w32,53,iterative_matched,wrong,16,0.1875,0.1875,-3.231599822640419,0.1272890302225278,0.0,0.0,20.0,1.2464824318885803
w32,53,one_shot,e0,16,0.25,0.25,-2.8686726689338684,0.11700150521028263,0.0,0.0,0.0,1.0980542059987783
w32,53,one_shot,oracle,16,0.6875,0.6875,0.5592932850122452,0.5583540363732027,1.0,1.0,20.0,0.5385065385253256
w32,53,one_shot,selected,16,0.3125,0.3125,-1.4970507621765137,0.3249505486928683,0.5,0.375,20.0,1.0128111934536719
w32,53,one_shot,shuffle,16,0.375,0.375,-1.6439895331859589,0.35575359507765825,0.5,0.375,20.0,0.9589499508292647
w32,53,one_shot,wrong,16,0.125,0.125,-4.1844067722558975,0.10445945371156995,0.0,0.0,20.0,1.5215369369834661
w32,53,oracle_layer_0,oracle,16,0.6875,0.6875,0.5592932850122452,0.5583540363732027,1.0,1.0,20.0,0.5385065385253256
w32,53,oracle_layer_1,oracle,16,0.3125,0.3125,-1.7057002633810043,0.26250431235530414,1.0,1.0,20.0,0.9799023093655705
w32,53,oracle_layer_2,oracle,16,0.4375,0.4375,-1.6038928180932999,0.30528972807951504,1.0,1.0,20.0,0.9121446312165062
w32,53,oracle_layer_3,oracle,16,0.25,0.25,-1.6112961322069168,0.23161279736086726,1.0,1.0,20.0,1.0196642458904535
w32,53,oracle_layer_4,oracle,16,0.3125,0.3125,-2.212176591157913,0.19121896298020147,1.0,1.0,20.0,1.0062528206035495
w32,53,oracle_layer_5,oracle,16,0.125,0.125,-2.523257866501808,0.16410012014966924,1.0,1.0,20.0,1.134270136943087
w32,53,spacing_1,selected,16,0.25,0.25,-2.6181730031967163,0.25229062650032574,0.7291666666666666,0.625,29.6875,1.076885100454092
w32,53,spacing_2,selected,16,0.25,0.25,-2.423589289188385,0.23102805810412974,0.3958333333333333,0.25,15.0,1.0857111486257054
w32,53,spacing_4,selected,16,0.1875,0.1875,-3.103355959057808,0.14146214455831796,0.125,0.0625,10.0,1.236775878816843
w32,67,iterative_matched,e0,16,0.1875,0.1875,-2.359431281685829,0.2049996354180621,0.0,0.0,0.0,1.077869275584817
w32,67,iterative_matched,oracle,16,0.4375,0.4375,-0.46645520627498627,0.3795716555468971,1.0,1.0,20.0,0.7936407250817865
w32,67,iterative_matched,selected,16,0.125,0.125,-3.041699603199959,0.13884663978387835,0.4895833333333333,0.375,20.0,1.249756646109745
w32,67,iterative_matched,shuffle,16,0.25,0.25,-2.0457879304885864,0.22460175122250803,0.4895833333333333,0.375,20.0,0.9904804227408022
w32,67,iterative_matched,wrong,16,0.0625,0.0625,-3.761896923184395,0.06616126881999662,0.0,0.0,20.0,1.3432142548263073
w32,67,one_shot,e0,16,0.1875,0.1875,-2.359431281685829,0.2049996354180621,0.0,0.0,0.0,1.077869275584817
w32,67,one_shot,oracle,16,0.4375,0.4375,0.27803486585617065,0.4644575803540647,1.0,1.0,20.0,0.592928290614509
w32,67,one_shot,selected,16,0.3125,0.3125,-1.27226322889328,0.2939719336864073,0.3489583333333333,0.25,20.0,0.9086213875561953
w32,67,one_shot,shuffle,16,0.375,0.375,-2.154741868376732,0.3042558901624943,0.3489583333333333,0.25,20.0,0.9685769042771426
w32,67,one_shot,wrong,16,0.0625,0.0625,-3.0584002435207367,0.10867339483093019,0.0,0.0,20.0,1.3189706695266068
w32,67,oracle_layer_0,oracle,16,0.4375,0.4375,0.27803486585617065,0.4644575803540647,1.0,1.0,20.0,0.592928290614509
w32,67,oracle_layer_1,oracle,16,0.25,0.25,-1.938905268907547,0.2257759755011648,1.0,1.0,20.0,1.0353157563367859
w32,67,oracle_layer_2,oracle,16,0.25,0.25,-2.0219112038612366,0.2246262008575286,1.0,1.0,20.0,1.0456763182301074
w32,67,oracle_layer_3,oracle,16,0.375,0.375,-0.6272473484277725,0.32158712347154506,1.0,1.0,20.0,0.812924681667937
w32,67,oracle_layer_4,oracle,16,0.3125,0.3125,-1.9050888121128082,0.21027182709804038,1.0,1.0,20.0,0.987967288820073
w32,67,oracle_layer_5,oracle,16,0.1875,0.1875,-1.635657012462616,0.20901295225485228,1.0,1.0,20.0,1.028279219288379
w32,67,spacing_1,selected,16,0.1875,0.1875,-2.3305599093437195,0.19292338066588854,0.640625,0.5,29.6875,1.0685674487613142
w32,67,spacing_2,selected,16,0.1875,0.1875,-3.2671038806438446,0.13812850912290742,0.234375,0.1875,15.0,1.2656517076538876
w32,67,spacing_4,selected,16,0.25,0.25,-2.883279636502266,0.1766981374566967,0.140625,0.125,10.0,1.20542771066539
w64,17,iterative_matched,e0,16,0.125,0.125,-2.8195158690214157,0.1248354536419356,0.0,0.0,0.0,1.265653206501156
w64,17,iterative_matched,oracle,16,0.3125,0.3125,-1.348477229475975,0.28105445569963194,1.0,1.0,20.0,1.0566127718534517
w64,17,iterative_matched,selected,16,0.125,0.125,-3.016458958387375,0.16113762051827507,0.5833333333333334,0.4375,20.0,1.30361850259942
w64,17,iterative_matched,shuffle,16,0.0625,0.0625,-3.1025642305612564,0.10230711205804255,0.5208333333333334,0.375,20.0,1.3262406117573846
w64,17,iterative_matched,wrong,16,0.0625,0.0625,-3.773909479379654,0.09657662907920894,0.0,0.0,20.0,1.3981651347130537
w64,17,one_shot,e0,16,0.125,0.125,-2.8195158690214157,0.1248354536419356,0.0,0.0,0.0,1.265653206501156
w64,17,one_shot,oracle,16,0.25,0.25,-2.1219130903482437,0.24119546577276196,1.0,1.0,20.0,1.1479303228552453
w64,17,one_shot,selected,16,0.125,0.125,-4.061869785189629,0.13227030716188892,0.3802083333333333,0.25,20.0,1.4382871951092966
w64,17,one_shot,shuffle,16,0.0625,0.0625,-2.591467946767807,0.132255850612637,0.3802083333333333,0.25,20.0,1.2833251836855197
w64,17,one_shot,wrong,16,0.0625,0.0625,-4.374495655298233,0.08869975707057165,0.0,0.0,20.0,1.4730200694248197
w64,17,oracle_layer_0,oracle,16,0.25,0.25,-2.1219130903482437,0.24119546577276196,1.0,1.0,20.0,1.1479303228552453
w64,17,oracle_layer_1,oracle,16,0.25,0.25,-1.853704258799553,0.2080842371287872,1.0,1.0,20.0,1.0358568355441093
w64,17,oracle_layer_2,oracle,16,0.4375,0.4375,-0.7512672543525696,0.41692071962097543,1.0,1.0,20.0,0.7584070660814177
w64,17,oracle_layer_3,oracle,16,0.125,0.125,-3.3517784625291824,0.11030979253700934,1.0,1.0,20.0,1.3729202346876264
w64,17,oracle_layer_4,oracle,16,0.125,0.125,-2.6499508172273636,0.1189431890816195,1.0,1.0,20.0,1.2530731838196516
w64,17,oracle_layer_5,oracle,16,0.125,0.125,-2.394312098622322,0.127657939796336,1.0,1.0,20.0,1.1752363592386246
w64,17,spacing_1,selected,16,0.125,0.125,-2.3248597383499146,0.16994627434178255,0.7239583333333334,0.5625,29.6875,1.2763484413844708
w64,17,spacing_2,selected,16,0.1875,0.1875,-3.627290517091751,0.16933989344761358,0.296875,0.1875,15.0,1.37827668177124
w64,17,spacing_4,selected,16,0.125,0.125,-4.375481113791466,0.09286258665815694,0.1875,0.125,10.0,1.5506256603403017
w64,29,iterative_matched,e0,16,0.25,0.25,-2.543230727314949,0.22977342501326348,0.0,0.0,0.0,1.135049524513306
w64,29,iterative_matched,oracle,16,0.5625,0.5625,0.16048723459243774,0.49121918552555144,1.0,1.0,20.0,0.5807565803697798
w64,29,iterative_matched,selected,16,0.25,0.25,-1.671023115515709,0.26494077830830065,0.6041666666666666,0.375,20.0,1.108134573645657
w64,29,iterative_matched,shuffle,16,0.3125,0.3125,-1.2586463689804077,0.3250026889327273,0.6041666666666666,0.375,20.0,0.9259444409399293
w64,29,iterative_matched,wrong,16,0.125,0.125,-2.886321038007736,0.12976340730529046,0.0,0.0,20.0,1.2481486552860588
w64,29,one_shot,e0,16,0.25,0.25,-2.543230727314949,0.22977342501326348,0.0,0.0,0.0,1.135049524513306
w64,29,one_shot,oracle,16,0.375,0.375,-0.37607787549495697,0.3964735260224188,1.0,1.0,20.0,0.8583829158342269
w64,29,one_shot,selected,16,0.25,0.25,-1.8263317197561264,0.2762122577878472,0.5729166666666666,0.4375,20.0,1.2282821408030031
w64,29,one_shot,shuffle,16,0.25,0.25,-1.8730768412351608,0.27340200666731107,0.5729166666666666,0.4375,20.0,1.0346026087281643
w64,29,one_shot,wrong,16,0.1875,0.1875,-2.9811306297779083,0.18638719852242502,0.0,0.0,20.0,1.2255886625498533
w64,29,oracle_layer_0,oracle,16,0.375,0.375,-0.37607787549495697,0.3964735260224188,1.0,1.0,20.0,0.8583829158342269
